,pl_orbper,pl_rade,pl_tranmid,pl_trandep,st_teff,st_rad,st_logg,ra,dec,target
287,39.4759093,4.06,2455006.31207,1012.6,6225.0,1.031,4.45,291.20804,45.244389,1
288,19.974485239,26.56,2455004.6300909,40293.0,6108.0,0.997,4.471,289.72748,45.367661,0
289,3.166353562,3.82,2455003.966145,1473.4,6007.0,0.998,4.47,286.36011,45.414291,2
290,23.899634407,44.04,2455021.982797,20953.0,6192.0,0.924,4.503,294.71768,45.48576,0
291,3.388012244,2.11,2455003.5336,280.1,5553.0,1.25,4.221,292.58044,46.097389,2
292,5.83909761,2.06,2454965.09261,273.6,5553.0,1.25,4.221,292.58044,46.097389,2
293,1.620467654,1.57,2454965.06388,159.6,5553.0,1.25,4.221,292.58044,46.097389,2
294,10.6816951,2.3,2454964.55082,307.8,5553.0,1.25,4.221,292.58044,46.097389,2
295,6.104849417,3.18,2455002.573477,2090.3,5085.0,0.712,4.584,297.04562,46.027359,2
296,3.578780566,10.43,2454967.0304187,11382.0,5524.0,0.994,4.421,289.60797,44.345421,2
297,3.187067566,23.88,2455004.64976,1037.4,5450.0,0.811,4.552,297.78848,45.565418,0
298,5.826657508,4.09,2455006.011411,1539.1,5561.0,1.06,4.362,288.1647,45.816509,2
299,12.41216347,2.58,2454975.54039,611.3,5561.0,1.06,4.362,288.1647,45.816509,2
300,18.74649011,3.05,2454980.13074,796.8,5561.0,1.06,4.362,288.1647,45.816509,2
301,20.86021229,5.5,2455013.017757,1910.5,6035.0,1.257,4.22,294.02301,45.853081,2
302,42.63427848,5.22,2454974.16954,1719.3,6035.0,1.257,4.22,294.02301,45.853081,2
303,87.6476068,4.0,2454967.94222,1009.6,6035.0,1.257,4.22,294.02301,45.853081,2
304,9.61731426,1.94,2454975.47479,234.0,6035.0,1.257,4.22,294.02301,45.853081,1
305,9.467821474,2.13,2455011.415842,2237.0,3582.0,0.458,4.807,283.73203,45.958771,2
306,0.893040969,1.24,2454967.540342,741.7,3582.0,0.458,4.807,283.73203,45.958771,2
307,4.942783419,10.62,2454969.3294353,11145.0,5514.0,0.978,4.459,296.20059,49.140121,2
308,20.83426731,2.74,2455009.58569,988.4,5537.0,0.88,4.549,293.01828,45.914688,2
309,9.94602357,3.12,2455004.70192,994.5,5344.0,1.013,4.365,296.06424,45.976841,2
310,1.04562195,1.45,2454966.91912,213.0,5344.0,1.013,4.365,296.06424,45.976841,2
311,5.71462396,1.78,2454965.63866,297.8,5344.0,1.013,4.365,296.06424,45.976841,2
312,102.9641952,39.0,2454991.07473,1896.7,5047.0,7.119,3.066,296.81772,46.781509,0
313,8.14515981,3.43,2454973.56811,446.8,5896.0,1.24,4.197,290.41327,38.34375,2
314,18.9985279,43.17,2454977.74157,430.7,5896.0,1.24,4.197,290.41327,38.34375,2
315,4.24439049,2.07,2454970.06643,174.0,5896.0,1.24,4.197,290.41327,38.34375,2
316,90.1240507,7.12,2455189.23415,3020.3,6520.0,1.215,4.375,293.22391,38.033581,1
317,28.5742692,2.32,2454976.8315,824.9,5551.0,0.812,4.508,296.98102,43.209751,2
318,856.672115,3.87,2455061.44988,858.1,6449.0,1.309,4.232,287.58679,47.600021,1
319,0.689210173,1.32,2454966.28584,195.0,5630.0,0.954,4.505,281.55118,47.469959,1
320,7.34373964,1.84,2454970.29874,574.4,5757.0,0.762,4.597,296.23215,47.678959,2
321,0.445277068,35.74,2454966.52312,186.7,6167.0,1.064,4.444,297.10349,47.64357,0
322,0.379463865,59.56,2455003.2480164,1973.3,5075.0,1.783,3.892,290.91119,38.335579,0
323,9.88047978,23.6,2455006.608672,18541.0,6113.0,0.917,4.512,281.66916,42.038639,0
324,4.6484156,5.06,2455094.09395,128.4,6980.0,3.482,3.577,295.26682,38.61124,0
325,17.512014768,13.66,2455007.282592,4511.7,6224.0,1.132,4.33,287.61633,39.127239,0
326,3.9886021,34.39,2455004.01852,673.5,4813.0,13.652,2.472,289.09323,49.424484,1
327,0.533059312,133.56,2455004.2274419,1495.8,8523.0,4.051,3.559,286.0192,48.866741,1
328,0.525154153,23.61,2454966.744359,747.5,5582.0,0.846,4.497,295.09866,41.007038,0
329,1.303861044,27.85,2454967.212059,598.2,5758.0,0.902,4.475,298.13589,41.332062,0
330,0.73452496,,2454966.43108,,,,,293.28799,41.560455,0
331,2.55549176,23.35,2454967.50078,113.8,5948.0,0.901,4.508,298.77325,41.214729,0
332,2.947376671,403.59,2455004.522978,433.2,8090.0,2.234,4.002,292.61194,43.305141,0
333,224.7789355,7.67,2454975.095338,3487.5,5873.0,1.235,4.293,291.65317,44.688271,2
334,0.890110752,1.25,2454966.2647,321.5,4768.0,0.711,4.628,291.17068,38.008591,0
335,5.76573396,7.47,2454966.30941,248.0,5772.0,4.434,3.364,294.52557,38.204632,0
336,7.42608123,2.47,2454972.90039,443.3,6049.0,1.176,4.353,292.7131,38.358212,2
337,15.9868932,1.62,2454970.5964,178.5,6049.0,1.176,4.353,292.7131,38.358212,2
338,0.73094589,17.12,2454966.68876,250.2,5901.0,0.848,4.553,289.7962,38.351181,0
339,18.92537246,13.92,2454982.49558,640.9,4941.0,4.885,3.317,286.49042,38.374908,2
340,0.933749106,3.22,2454967.31831,186.2,6215.0,2.188,3.849,292.77588,47.461689,0
341,2.037440623,1.19,2454966.59962,118.6,6253.0,1.015,4.415,295.79526,47.66396,0
342,129995.7784,2.99,2455226.59962,1474.9,4500.0,0.726,4.572,296.82162,47.354031,1
343,31.5925809,1.78,2454975.9649,145.1,5676.0,1.487,4.1,295.92065,47.448608,2
344,17.157236,1.55,2454966.68951,110.4,5676.0,1.487,4.1,295.92065,47.448608,2
345,1.97376085,8.78,2455011.6894194,30222.0,3807.0,0.503,4.762,292.0683,38.84227,2
346,13.118962443,8.25,2455094.539434,372.2,7221.0,4.24,3.488,282.00031,48.542221,1
347,4.618767792,7.48,2454966.386535,4399.1,6013.0,1.033,4.381,297.31006,49.703041,0
348,7.82187328,2.78,2454956.49907,42.2,7221.0,4.24,3.488,282.00031,48.542221,1
349,53.5057611,2.52,2455005.98304,195.6,6247.0,1.762,4.016,295.80267,45.988079,1
350,2.785821236,1.69,2455093.83731,68.9,6202.0,1.733,4.026,287.36182,38.714016,2
351,52.56901867,78.54,2455017.971267,26900.0,7240.0,1.717,4.178,290.94437,38.538868,0
352,3.411758679,14.71,2454966.18086,570.6,3995.0,0.561,4.71,298.9917,41.074989,0
353,0.525426427,1.45,2454966.187901,324.6,5791.0,0.802,4.575,291.82181,41.11269,0
354,1.269091415,1.41,2454966.343682,340.9,5041.0,0.766,4.576,296.86099,41.09734,2
355,2.853133997,1.36,2454966.79678,277.1,5041.0,0.766,4.576,296.86099,41.09734,2
356,6.79685353,2.01,2454971.11324,393.1,6061.0,0.97,4.486,294.16321,41.451801,2
357,8.667822346,67.37,2454970.341841,2121.9,6266.0,1.889,3.923,299.39972,45.316051,0
358,1.475323222,5.88,2454964.83272,154.9,4941.0,4.885,3.317,286.49042,38.374908,2
359,4.15246118,7.62,2454967.57991,223.4,4941.0,4.885,3.317,286.49042,38.374908,2
360,6.7210783,,2454967.7775984,,,,,291.6069,38.348061,0
361,8.7348852,1.59,2454968.0818,270.7,5982.0,0.96,4.493,287.44409,38.088428,2
362,10.26547688,1.81,2454969.49663,399.6,5699.0,0.853,4.553,292.27905,38.284531,0
363,13.4471791,5.24,2454965.830555,1428.2,6276.0,1.041,4.405,292.37476,37.630959,1
364,3.305577989,25.89,2455013.68154,17971.0,5534.0,0.707,4.629,292.07849,38.631481,0
365,4.800653901,16.91,2454967.365782,15304.0,6715.0,1.241,4.347,296.13391,38.999008,0
366,15.06649901,56.44,2454973.654788,36348.0,5751.0,1.626,4.028,293.92599,38.73798,0
367,34.82008158,11.36,2454996.015559,18848.0,5114.0,0.784,4.522,286.86926,39.103729,0
368,0.651784374,33.65,2454966.111707,2779.3,5555.0,1.061,4.375,291.99988,38.437698,0
369,1.353771892,430.99,2455094.43662,1349.1,4283.0,15.76,2.012,292.71964,48.852016,0
370,18.95491633,71.39,2455095.46677,867.5,6362.0,2.534,3.761,284.02679,49.415428,0
371,4.348866254,2436.69,2455095.72768,625.6,3598.0,101.451,0.65,298.80411,40.843563,0
372,47.93094546,68.02,2455012.096467,2144.4,8214.0,1.938,4.104,295.59872,50.720669,0
373,3.99751422,2.98,2455094.7243,32.8,5066.0,5.324,3.122,283.73642,44.71331,0
374,1.592633181,1.56,2454966.9243804,633.1,4506.0,0.651,4.626,291.76196,37.09864,0
375,67.5923754,12.1,2454984.75056,4158.1,6038.0,1.744,4.082,295.58658,45.364979,2
376,17.02902786,2.54,2454976.33395,568.9,5839.0,1.067,4.327,290.51047,41.24482,2
377,6.84619236,1.67,2454965.17265,246.8,5839.0,1.067,4.327,290.51047,41.24482,2
378,67.8321638,2.39,2454958.881,507.8,5839.0,1.067,4.327,290.51047,41.24482,2
379,43.1312147,2.39,2454999.26105,447.8,5839.0,1.067,4.327,290.51047,41.24482,2
380,1.224866441,1.54,2454966.20824,196.0,5553.0,1.107,4.32,290.60794,41.201092,2
381,37.8102649,2.33,2454991.35799,570.3,6085.0,0.973,4.451,289.7767,38.26228,2
382,25.93406406,2.48,2454982.76273,414.5,5952.0,1.225,4.287,291.97617,38.05508,2
383,83.4463485,2.73,2454991.68061,503.0,5952.0,1.225,4.287,291.97617,38.05508,2
384,7.04710032,25.2,2454972.79737,400.9,5766.0,1.068,4.363,290.13492,38.404221,0
385,12.99204853,2.03,2454969.32016,270.6,5765.0,1.242,4.236,291.42358,38.216591,2
386,11.11620211,8.96,2454966.100575,4843.9,6122.0,0.996,4.471,295.29193,38.964588,0
387,1.922861499,5.09,2454967.658644,1916.2,5778.0,0.911,4.531,291.44507,38.637211,0
388,0.635445336,19.0,2454967.184037,2547.4,3920.0,0.55,4.7,285.08026,39.18211,0
389,1.665784138,97.27,2454966.863028,2006.2,6261.0,2.789,3.686,291.47629,38.50058,0
390,55.6639167,34.14,2454989.35017,3414.4,5587.0,0.853,4.528,294.74054,39.015511,0
391,52.09081627,7.14,2454991.744665,2894.1,6198.0,1.324,4.237,300.51712,44.38158,2
392,7.1548608,7.41,2455099.04847,780.4,7443.0,1.739,4.166,289.87411,49.68549,0
393,4.28746668,2.29,2455095.06245,790.1,5296.0,0.815,4.576,291.0488,36.839882,2
394,2.002779769,1.42,2455094.95791,260.5,5346.0,0.892,4.44,298.44775,47.264999,0
395,8.18739443,1.92,2455093.86931,517.6,5251.0,0.849,4.494,291.92596,38.014118,2
396,76.0498163,1.75,2454994.71445,445.9,5251.0,0.849,4.494,291.92596,38.014118,2
397,3.341799486,1.67,2454974.35472,178.2,5873.0,1.235,4.293,291.65317,44.688271,2
398,3.3226948,15.33,2454967.444,78.7,5234.0,16.959,2.41,288.68259,41.30732,0
399,36.97708808,38.6,2454966.62681,1269.9,5589.0,1.239,4.193,288.44287,41.17218,0
400,1.851409163,20.42,2454966.17995,232.5,7117.0,1.469,4.176,293.2735,41.25769,0
401,1.303859704,0.98,2454967.21201,36.7,6802.0,1.521,4.103,298.13794,41.334358,0
402,145.5624926,40.15,2454979.0588,2931.6,6148.0,1.095,4.346,286.49072,37.489979,0
403,3.749105745,1.68,2454968.10837,182.6,5751.0,0.983,4.447,290.88467,38.057571,2
404,11.08956602,3.51,2454974.76142,148.1,6353.0,2.867,3.698,291.03192,38.21196,2
405,7.37290344,2.67,2454970.60991,205.2,5973.0,1.07,4.371,291.65097,38.028179,1
406,7.24476126,0.65,2454972.10497,58.0,5370.0,0.874,4.494,294.49011,38.194126,0
407,119.0624882,10.4,2454982.22223,5372.3,5697.0,0.92,4.392,287.88812,39.078709,1
408,8.70798309,2.01,2455196.05638,1419.6,4362.0,0.554,4.722,293.80441,38.63913,2
409,14.8623076,1.57,2455187.57297,840.0,4362.0,0.554,4.722,293.80441,38.63913,1
410,4.17634276,1.23,2455185.99674,531.5,4362.0,0.554,4.722,293.80441,38.63913,2
411,27.40229859,3.63,2454966.6284,747.5,6198.0,1.324,4.237,300.51712,44.38158,2
412,3.179267286,1.21,2455094.841607,200.9,5511.0,0.857,4.554,295.57416,42.806438,2
413,10.38122447,2.18,2455101.02421,801.5,5095.0,0.78,4.566,291.36478,37.609169,2
414,24.5709023,2.82,2454968.87209,764.2,5095.0,0.78,4.566,291.36478,37.609169,2
415,81.221876,16.59,2455017.26164,9883.0,5619.0,0.874,4.536,296.38229,48.045311,0
416,0.817026268,2.92,2454965.835239,1145.5,5619.0,0.874,4.536,296.38229,48.045311,0
417,3.024092505,12.14,2454965.4168573,7765.0,6063.0,1.358,4.261,285.24084,46.668251,2
418,5.670155713,5.85,2454969.201739,536.7,3337.0,0.183,5.126,292.26181,41.442554,0
419,1.022678654,1.14,2454966.45422,129.2,5366.0,1.02,4.363,296.68045,41.38652,2
420,12.10968709,2.98,2454973.21258,284.7,6021.0,1.458,4.093,293.08463,41.135441,2
421,4.75796103,1.7,2454970.69636,124.5,6021.0,1.458,4.093,293.08463,41.135441,2
422,20.4972755,2.96,2454980.43894,242.9,6021.0,1.458,4.093,293.08463,41.135441,2
423,13.55480534,0.62,2454972.81609,48.3,5370.0,0.874,4.494,294.49011,38.194126,0
424,29.74454668,20.06,2455005.386652,66894.0,4889.0,0.788,4.569,297.75708,41.680454,0
425,14.15402428,53.25,2454973.698466,61625.0,5850.0,1.037,4.404,290.35294,41.769741,0
426,0.844786082,35.27,2454967.216987,2468.5,5705.0,0.915,4.452,298.71152,41.635792,0
427,0.848483947,32.11,2454966.585301,1907.4,5941.0,0.936,4.504,292.23679,41.7393,0
428,11.99097576,37.47,2454976.28437,2124.3,6110.0,1.072,4.352,296.29855,41.602718,0
429,53.5292702,2.28,2454980.86464,1086.1,4736.0,0.708,4.624,293.74393,38.939281,2
430,0.393726813,24.17,2454966.310396,564.6,6277.0,1.031,4.449,294.65121,38.636459,0
431,2.757584622,1.01,2454966.05017,563.1,3683.0,0.424,4.84,292.57703,39.12088,2
432,0.928310036,1.16,2454966.80358,376.2,4109.0,0.602,4.672,291.69247,38.572899,2
433,13.48457668,3.39,2454969.61808,653.5,6198.0,1.324,4.237,300.51712,44.38158,2
434,31.8841473,3.7,2454993.20696,910.0,5779.0,0.974,4.477,293.56815,39.03632,2
435,16.15811112,86.13,2454976.00233,2319.8,5619.0,0.874,4.536,296.38229,48.045311,1
436,67.69213907,175.98,2454971.534171,25457.0,5355.0,10.703,2.754,293.47363,46.970402,0
437,12.06222962,1.62,2454971.22229,300.2,5547.0,0.933,4.451,296.49612,47.182861,2
438,9.93146307,2.41,2454969.49128,398.6,5782.0,1.22,4.28,291.49942,37.05928,2
439,21.85362905,1.75,2454977.32031,355.6,5830.0,0.876,4.54,290.72867,37.252651,2
440,8.19345065,1.74,2454971.99617,115.4,6021.0,1.458,4.093,293.08463,41.135441,2
441,19.97867,6.85,2454970.17061,944.3,9651.0,1.895,4.229,299.15353,40.286961,0
442,41.8059544,2.02,2454975.81919,434.4,5907.0,0.973,4.445,290.1315,41.3815,2
443,15.45158184,2.02,2454975.21096,85.3,7839.0,2.069,4.08,297.98123,41.44487,0
444,89.698168533,102.08,2455009.3060152,273110.0,6214.0,1.583,4.021,299.0209,44.17276,0
445,1.187352427,67.35,2454966.465454,20703.0,6424.0,1.489,4.186,285.06335,44.167885,0
446,3.012476582,65.25,2454968.259271,1138.5,8601.0,2.031,4.137,294.1434,39.089779,0
447,4.77800306,1.85,2454957.061465,473.0,5192.0,0.873,4.489,299.13922,40.94902,2
448,7.814839231,5.33,2455190.519981,2010.3,5887.0,0.931,4.499,294.02725,41.675968,0
449,29.7452499,3.6,2454990.38519,778.9,5334.0,1.004,4.372,297.75311,41.675991,0
450,5.32667299,2.26,2455190.12617,611.4,5831.0,0.921,4.517,290.21518,41.77597,2
451,0.741057213,26.67,2454964.947273,1996.3,5496.0,0.776,4.592,291.07126,38.999039,0
452,2.988085455,21.81,2454966.27252,802.8,5497.0,0.809,4.577,294.07071,38.981331,0
453,2.783883492,67.17,2454966.227846,903.9,6028.0,2.147,3.835,295.94055,38.876389,0
454,0.393727296,23.05,2455011.587454,903.5,5628.0,0.808,4.575,294.61893,38.611889,0
455,8.17242644,3.29,2455194.20157,864.3,5705.0,0.905,4.499,293.87363,38.922482,2
456,1295.362215,57.82,2455009.10646,8708.0,5609.0,1.048,4.346,291.03217,38.703911,1
457,13.0607936,1.45,2454970.63148,236.6,5830.0,0.876,4.54,290.72867,37.252651,2
458,4.2989201,2.12,2454965.86187,237.6,5300.0,0.986,4.385,291.14249,37.061321,1
459,25.9518461,22.32,2454987.88212,1058.5,5372.0,0.796,4.584,293.71075,38.983608,0
460,25.9518536,24.6,2454987.88278,2017.9,5198.0,0.742,4.604,293.67657,38.991379,0
461,5.68628739,4.5,2454968.89269,5559.7,6052.0,0.956,4.442,290.77863,37.564079,0
462,15.663886949,27.36,2454980.395712,5144.4,5996.0,2.221,3.901,289.87347,43.203838,0
463,4.020628573,16.94,2454966.638478,20901.0,6210.0,1.033,4.45,295.03925,44.191059,0
464,5.714817603,9.29,2455188.00831,12295.0,5695.0,0.842,4.526,299.78632,44.16954,1
465,185.02288222,49.82,2455106.185533,43547.0,6025.0,1.367,4.237,296.30942,44.165741,0
466,2.897432135,14.35,2455283.75739,1223.7,5970.0,2.994,3.619,300.867,44.14529,0
467,8.70420525,2.86,2455190.55941,1074.9,5074.0,0.863,4.474,287.5932,44.17942,2
468,8.1280933,1.39,2455191.68367,224.1,5831.0,0.921,4.517,290.21518,41.77597,2
469,2.83668931,1.19,2455186.81531,166.1,5831.0,0.921,4.517,290.21518,41.77597,1
470,0.974868896,1.16,2454966.076265,197.6,5487.0,0.832,4.563,291.43329,41.703442,2
471,4.89721006,1.48,2454966.39852,274.4,5093.0,0.847,4.483,287.27264,41.635559,2
472,2.757794163,20.05,2454968.232863,39043.0,5747.0,0.891,4.514,282.60336,44.28698,0
473,1.914158508,13.63,2454967.644919,7829.2,6289.0,1.118,4.407,301.01672,44.233841,0
474,3.98216698,3.32,2454968.52749,381.3,5570.0,1.548,4.066,292.92276,38.47728,0
475,0.643794198,19.51,2454966.984483,456.7,5958.0,0.83,4.561,292.35287,38.942471,0
476,16.08832318,3.42,2454972.49184,597.8,6157.0,1.33,4.224,292.47971,38.514919,2
477,10.30067919,2.2,2454975.74251,271.8,6157.0,1.33,4.224,292.47971,38.514919,2
478,35.6757453,3.02,2454978.00717,471.2,6157.0,1.33,4.224,292.47971,38.514919,2
479,1.00861677,,2454965.109479,,,,,292.47971,38.514919,1
480,161.78832712,36.14,2455047.039,87750.0,6018.0,1.212,4.327,291.38269,37.07299,0
481,16.56806842,2.54,2454979.15285,1331.4,4987.0,0.716,4.602,292.46976,37.567791,2
482,47.3329299,2.18,2454984.41614,931.5,4987.0,0.716,4.602,292.46976,37.567791,2
483,0.856895349,0.82,2454966.67521,82.2,6021.0,0.873,4.537,291.07446,37.744389,0
484,40.8065333,3.71,2454988.71586,313.9,6207.0,2.097,3.963,292.04462,37.37624,2
485,2.46697039,1.56,2455187.93093,308.7,5074.0,0.863,4.474,287.5932,44.17942,2
486,2.624234833,5.11,2454965.304988,2607.0,5340.0,0.899,4.514,288.0383,50.651611,1
487,6.61836309,2.98,2455193.36694,549.1,5529.0,1.294,4.19,294.48438,44.166908,2
488,107.7214092,4.75,2455187.19522,1396.2,5529.0,1.294,4.19,294.48438,44.166908,2
489,92.77779,1.92,2455200.6112,359.0,5888.0,1.019,4.444,294.48438,44.166908,1
490,5.251916208,37.15,2455190.321883,10624.0,5542.0,0.872,4.52,294.99734,44.321388,0
491,9.673958488,2.63,2454958.339418,952.7,5192.0,0.873,4.489,299.13922,40.94902,2
492,100.3039228,29.55,2455110.0607,5450.0,5055.0,0.772,4.566,284.51962,44.453941,0
493,200.61103346,,2455289.84444,,,,,284.51962,44.453941,0
494,0.986620248,43.98,2455281.5959,1345.8,6243.0,1.385,4.176,301.40067,44.318039,0
495,1.63484631,,2454967.512115,,,,,298.21188,44.324638,0
496,14.12847677,2.73,2454975.8971,628.7,5779.0,0.974,4.477,293.56815,39.03632,2
497,48.6478543,4.14,2455005.1271,641.8,5779.0,0.974,4.477,293.56815,39.03632,2
498,8.39842977,2.0,2454969.31152,340.1,6309.0,1.044,4.441,290.0004,38.53989,2
499,8.63847391,5.99,2454972.94684,395.9,5684.0,3.046,3.657,295.97516,38.94664,2
500,422.917678,5.89,2455281.49648,1367.7,5796.0,1.444,4.12,293.95459,38.899971,1
501,140.10765,3.42,2455049.21749,266.8,6207.0,2.097,3.963,292.04462,37.37624,2
502,3.4815917,1.17,2454965.98828,135.2,5405.0,1.022,4.374,290.68225,37.35511,2
503,8.360616221,40.35,2455005.264978,28066.0,5463.0,2.445,3.79,290.32791,37.726742,0
504,1.838514968,4.86,2455185.72266,2721.7,5751.0,0.94,4.508,292.89935,37.656059,0
505,35.61760233,5.17,2455030.03573,4634.9,5123.0,0.779,4.523,288.4165,41.0298,2
506,1.09206833,1.29,2454966.19403,219.2,5639.0,0.859,4.551,295.51108,44.109261,0
507,10.12805158,1.95,2454972.1159,477.4,5676.0,0.82,4.548,290.5036,44.143581,2
508,1.613001111,1.25,2455011.52846,104.1,5580.0,1.205,4.223,300.32898,44.151119,0
509,3.770551475,12.05,2455190.11836,12440.0,6322.0,1.075,4.426,291.27563,47.329491,2
510,1.343767797,18.66,2454966.275862,4702.6,6324.0,2.312,3.8,299.70078,47.291752,0
511,29.12436474,15.25,2454975.16154,6496.0,4457.0,0.481,4.767,297.39066,47.255711,0
512,31.82814583,35.8,2455199.704854,4456.8,5908.0,0.92,4.507,284.99738,44.410198,0
513,3.629442796,3.28,2454967.70066,426.6,6506.0,1.217,4.336,296.29196,44.33226,0
514,0.553261874,97.36,2454966.446605,1038.1,5679.0,3.142,3.565,301.47577,44.319759,0
515,5.72812616,1.38,2454968.18066,643.4,3968.0,0.548,4.714,282.72406,44.34647,2
516,3.75574267,1.58,2454966.4333,417.4,5311.0,0.788,4.588,287.47742,44.237511,2
517,7.44042933,2.74,2454967.76331,547.3,5815.0,0.877,4.54,296.30762,44.21146,0
518,6.581477136,4.56,2455007.787814,2318.9,5188.0,0.973,4.4,297.31598,46.023258,2
519,24.669192732,77.76,2454965.864236,7382.3,5313.0,9.327,2.936,297.00943,50.372318,2
520,2.382652873,2.74,2455003.66626,705.4,5188.0,0.973,4.4,297.31598,46.023258,2
521,24.66461416,5.34,2455022.02031,2398.8,5188.0,0.973,4.4,297.31598,46.023258,2
522,11.51517167,2.9,2455007.85855,1357.4,5177.0,0.798,4.59,284.68887,46.172249,2
523,7.641567589,4.91,2454968.407564,2269.7,5356.0,1.055,4.338,298.07944,44.746319,2
524,30.6113932,19.68,2455207.6216,3472.0,3900.0,0.534,4.727,299.65094,40.973282,0
525,7.40742502,2.01,2455188.49652,442.0,5922.0,0.961,4.474,292.26291,37.236992,2
526,569.934135,38.98,2455081.94045,18904.0,5367.0,2.057,3.783,291.69672,37.238041,0
527,5.09246539,1.17,2455190.53594,254.0,5037.0,0.751,4.547,291.15338,36.678841,0
528,110.61576622,,2454978.83537,,,,,291.35403,36.784519,0
529,1.103971357,1.37,2455187.58216,317.9,5409.0,0.746,4.609,289.71466,47.34222,0
530,10.916108342,3.93,2454966.009227,1479.0,5575.0,0.932,4.521,291.14807,40.669399,2
531,3.353732008,1.65,2454967.869597,1264.7,3789.0,0.46,4.781,299.83041,47.157459,2
532,6.877446033,2.05,2454965.08426,1632.3,3789.0,0.46,4.781,299.83041,47.157459,2
533,28.46464804,1.87,2454991.03986,1629.8,3789.0,0.46,4.781,299.83041,47.157459,2
534,0.293630085,26.35,2454966.584241,2017.7,5665.0,0.843,4.554,296.33435,47.14558,0
535,42.89645024,2.0,2454979.0613,555.3,5192.0,0.873,4.489,299.13922,40.94902,2
536,2.44199803,1.44,2454967.57095,251.7,5970.0,0.796,4.564,292.85965,44.200642,0
537,30.5872153,2.32,2454995.8842,464.8,5944.0,1.082,4.38,296.54861,44.264671,1
538,7.09712124,0.74,2454969.34514,369.5,3569.0,0.389,4.861,285.62854,44.31089,2
539,2.6827683,1.19,2454967.25535,79.8,6180.0,1.223,4.262,291.89075,44.223728,0
540,3.601465336,2.31,2455004.99184,777.7,5052.0,0.855,4.48,285.39133,46.180939,2
541,3.108251172,4.43,2455003.244566,1867.7,5330.0,0.847,4.495,294.79974,46.207569,0
542,25.8474958,2.4,2455021.874,537.4,6297.0,1.031,4.448,297.9516,46.264721,2
543,40.715561,2.7,2454979.36485,680.9,6297.0,1.031,4.448,297.9516,46.264721,2
544,20.42720701,4.42,2455009.71737,1273.0,6014.0,0.958,4.494,296.65915,46.382172,0
545,6.198273591,19.81,2455016.3731434,47303.0,6038.0,0.898,4.524,297.62027,40.943089,0
546,1.023471798,3.78,2455187.8182,861.4,5741.0,0.893,4.491,300.45575,43.934349,0
547,0.51872711,19.07,2454966.676312,714.1,5572.0,0.762,4.597,293.38556,41.349819,0
548,17.31711739,2.04,2454975.36094,1473.0,4719.0,0.502,4.753,299.89722,43.903912,2
549,9.42889884,4.39,2454973.1046,565.4,5897.0,1.86,3.98,289.09689,44.004379,2
550,1.096583368,1.35,2454966.61436,308.5,5222.0,0.763,4.528,297.78802,47.10107,0
